Country ID,Country Code,Country Name,Region ID,Region Name,Income Group ID,Income Group Name,Income Group Acronym,Managing Agency ID,Managing Agency Acronym,Managing Agency Name,Managing Sub-agency or Bureau ID,Managing Sub-agency or Bureau Acronym,Managing Sub-agency or Bureau Name,Implementing Partner Category ID,Implementing Partner Category Name,Implementing Partner Sub-category ID,Implementing Partner Sub-category Name,Implementing Partner ID,Implementing Partner Name,International Category ID,International Category Name,International Sector Code,International Sector Name,International Purpose Code,International Purpose Name,US Category ID,US Category Name,US Sector ID,US Sector Name,Funding Account ID,Funding Account Name,Funding Agency ID,Funding Agency Name,Funding Agency Acronym,Foreign Assistance Objective ID,Foreign Assistance Objective Name,Aid Type Group ID,Aid Type Group Name,Activity ID,Submission ID,Activity Name,Activity Description,Activity Project Number,Activity Start Date,Activity End Date,Transaction Type ID,Transaction Type Name,Fiscal Year,Transaction Date,Current Dollar Amount,Constant Dollar Amount,aid_type_id,aid_type_name,activity_budget_amount,submission_activity_id
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,1,Government,2,Government - Non United States,2000001,Government of Afghanistan,2,Health and Population,130,"Maternal and Child Health, Family Planning",13030,Family planning,3,Health,17,Family Planning and Reproductive Health,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,177785,76,Partnership Contract for Health Services (PCH) program,Partnership Contract for Health Services (PCH) program,306-08-IL-06,2008-07-20,2015-06-30,3,Disbursements,2015,01MAY2015,1635170,2045974,8,Project-type interventions - not Investment Related,.,39278
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,1,Government,2,Government - Non United States,2000001,Government of Afghanistan,2,Health and Population,130,"Maternal and Child Health, Family Planning",13030,Family planning,3,Health,17,Family Planning and Reproductive Health,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,177785,76,Partnership Contract for Health Services (PCH) program,Partnership Contract for Health Services (PCH) program,306-08-IL-06,2008-07-20,2015-06-30,3,Disbursements,2015,01JUN2015,2945516,3685518,8,Project-type interventions - not Investment Related,.,39278
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,1,Government,2,Government - Non United States,2000001,Government of Afghanistan,2,Health and Population,130,"Maternal and Child Health, Family Planning",13030,Family planning,3,Health,17,Family Planning and Reproductive Health,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,177785,76,Partnership Contract for Health Services (PCH) program,Partnership Contract for Health Services (PCH) program,306-08-IL-06,2008-07-20,2015-06-30,3,Disbursements,2015,01JUL2015,2524571,3158819,8,Project-type interventions - not Investment Related,.,39278
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,1,Government,2,Government - Non United States,2000001,Government of Afghanistan,2,Health and Population,130,"Maternal and Child Health, Family Planning",13030,Family planning,3,Health,17,Family Planning and Reproductive Health,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,177785,76,Partnership Contract for Health Services (PCH) program,Partnership Contract for Health Services (PCH) program,306-08-IL-06,2008-07-20,2015-06-30,3,Disbursements,2017,01SEP2017,-2524571,-3081744,8,Project-type interventions - not Investment Related,.,39278
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,1,Government,2,Government - Non United States,2000001,Government of Afghanistan,2,Health and Population,130,"Maternal and Child Health, Family Planning",13030,Family planning,3,Health,17,Family Planning and Reproductive Health,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,177785,76,Partnership Contract for Health Services (PCH) program,Partnership Contract for Health Services (PCH) program,306-08-IL-06,2008-07-20,2015-06-30,3,Disbursements,2018,01OCT2017,2524571,3014815,8,Project-type interventions - not Investment Related,.,39278
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,1,Government,2,Government - Non United States,2000001,Government of Afghanistan,2,Health and Population,130,"Maternal and Child Health, Family Planning",13030,Family planning,3,Health,17,Family Planning and Reproductive Health,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,177785,76,Partnership Contract for Health Services (PCH) program,Partnership Contract for Health Services (PCH) program,306-08-IL-06,2008-07-20,2015-06-30,2,Obligations,2010,01NOV2009,39847,54239,8,Project-type interventions - not Investment Related,.,39278
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,1,Government,2,Government - Non United States,2000001,Government of Afghanistan,2,Health and Population,130,"Maternal and Child Health, Family Planning",13030,Family planning,3,Health,17,Family Planning and Reproductive Health,72x1095,"Agency for International Development, Child Survival and Health Programs Fund",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,177785,76,Partnership Contract for Health Services (PCH) program,Partnership Contract for Health Services (PCH) program,306-08-IL-06,2008-07-20,2015-06-30,3,Disbursements,2010,01APR2010,39847,54239,8,Project-type interventions - not Investment Related,.,39278
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,2,Universities and Research Institutes,3,Universities and Research Institutes - United States,3990209,University/Research Institute - United States Redacted,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,72x1021,"Agency for International Development, Development Assistance",1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,190777,76,Assessment of Learning Outcomes and Social Effects in Community-based Education (ALSE),"ALSE aims to identify community-based education (CBE) program interventions that support the improvement of learning achievements, and the ability of the Ministry of Education's (MoE) to conduct its own educational research. ALSE utilizes newly-defined indices to measure effective delivery of CBE interventions, more efficiently capture how CBE increases basic achievement, and document its influence on promoting civic unity, belonging, and tolerance toward others. ALSE also will provide in-depth training and mentorship for MoE evaluation specialists (as co-researchers) such that they can take on primary responsibility for conducting CBE research in the future.",AID-306-G-13-00004,2014-01-01,2018-12-31,3,Disbursements,2014,01AUG2014,488,617,8,Project-type interventions - not Investment Related,6286576,52277
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,2,Universities and Research Institutes,3,Universities and Research Institutes - United States,3990209,University/Research Institute - United States Redacted,2,Health and Population,122,Basic Health,12220,Basic health care,3,Health,15,Other Public Health Threats,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,190777,76,Assessment of Learning Outcomes and Social Effects in Community-based Education (ALSE),"ALSE aims to identify community-based education (CBE) program interventions that support the improvement of learning achievements, and the ability of the Ministry of Education's (MoE) to conduct its own educational research. ALSE utilizes newly-defined indices to measure effective delivery of CBE interventions, more efficiently capture how CBE increases basic achievement, and document its influence on promoting civic unity, belonging, and tolerance toward others. ALSE also will provide in-depth training and mentorship for MoE evaluation specialists (as co-researchers) such that they can take on primary responsibility for conducting CBE research in the future.",AID-306-G-13-00004,2014-01-01,2018-12-31,3,Disbursements,2014,01AUG2014,132773,167851,8,Project-type interventions - not Investment Related,6286576,52277
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,2,Universities and Research Institutes,3,Universities and Research Institutes - United States,4000554,Johns Hopkins University,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,180073,76,Health Research challenge for Impact,"The aim of Health Research Challenge for Impact (HRCI) is to accelerate the development and introduction of new, feasible, culturally acceptable, low-cost, preventive and curative interventions for the main causes of maternal, newborn and child deaths.",AID-GHS-A-00-09-00004,2009-09-30,2016-09-30,2,Obligations,2010,01SEP2010,1600000,2177877,8,Project-type interventions - not Investment Related,19044163,41566
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,2,Universities and Research Institutes,3,Universities and Research Institutes - United States,4000554,Johns Hopkins University,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,180073,76,Health Research challenge for Impact,"The aim of Health Research Challenge for Impact (HRCI) is to accelerate the development and introduction of new, feasible, culturally acceptable, low-cost, preventive and curative interventions for the main causes of maternal, newborn and child deaths.",AID-GHS-A-00-09-00004,2009-09-30,2016-09-30,2,Obligations,2012,01JUN2012,303000,397114,8,Project-type interventions - not Investment Related,19044163,41566
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,2,Universities and Research Institutes,3,Universities and Research Institutes - United States,4000554,Johns Hopkins University,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,180073,76,Health Research challenge for Impact,"The aim of Health Research Challenge for Impact (HRCI) is to accelerate the development and introduction of new, feasible, culturally acceptable, low-cost, preventive and curative interventions for the main causes of maternal, newborn and child deaths.",AID-GHS-A-00-09-00004,2009-09-30,2016-09-30,3,Disbursements,2011,01MAY2011,125259,167145,8,Project-type interventions - not Investment Related,19044163,41566
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,2,Universities and Research Institutes,3,Universities and Research Institutes - United States,4000554,Johns Hopkins University,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,180073,76,Health Research challenge for Impact,"The aim of Health Research Challenge for Impact (HRCI) is to accelerate the development and introduction of new, feasible, culturally acceptable, low-cost, preventive and curative interventions for the main causes of maternal, newborn and child deaths.",AID-GHS-A-00-09-00004,2009-09-30,2016-09-30,3,Disbursements,2011,01JUN2011,64722,86365,8,Project-type interventions - not Investment Related,19044163,41566
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,2,Universities and Research Institutes,3,Universities and Research Institutes - United States,4000554,Johns Hopkins University,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,180073,76,Health Research challenge for Impact,"The aim of Health Research Challenge for Impact (HRCI) is to accelerate the development and introduction of new, feasible, culturally acceptable, low-cost, preventive and curative interventions for the main causes of maternal, newborn and child deaths.",AID-GHS-A-00-09-00004,2009-09-30,2016-09-30,3,Disbursements,2011,01JUL2011,465686,621406,8,Project-type interventions - not Investment Related,19044163,41566
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,2,Universities and Research Institutes,3,Universities and Research Institutes - United States,4000554,Johns Hopkins University,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,180073,76,Health Research challenge for Impact,"The aim of Health Research Challenge for Impact (HRCI) is to accelerate the development and introduction of new, feasible, culturally acceptable, low-cost, preventive and curative interventions for the main causes of maternal, newborn and child deaths.",AID-GHS-A-00-09-00004,2009-09-30,2016-09-30,3,Disbursements,2011,01AUG2011,147409,196700,8,Project-type interventions - not Investment Related,19044163,41566
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,2,Universities and Research Institutes,3,Universities and Research Institutes - United States,4000554,Johns Hopkins University,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,180073,76,Health Research challenge for Impact,"The aim of Health Research Challenge for Impact (HRCI) is to accelerate the development and introduction of new, feasible, culturally acceptable, low-cost, preventive and curative interventions for the main causes of maternal, newborn and child deaths.",AID-GHS-A-00-09-00004,2009-09-30,2016-09-30,3,Disbursements,2011,01SEP2011,83169,110980,8,Project-type interventions - not Investment Related,19044163,41566
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,2,Universities and Research Institutes,3,Universities and Research Institutes - United States,4000554,Johns Hopkins University,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,180073,76,Health Research challenge for Impact,"The aim of Health Research Challenge for Impact (HRCI) is to accelerate the development and introduction of new, feasible, culturally acceptable, low-cost, preventive and curative interventions for the main causes of maternal, newborn and child deaths.",AID-GHS-A-00-09-00004,2009-09-30,2016-09-30,3,Disbursements,2012,01OCT2011,88309,115738,8,Project-type interventions - not Investment Related,19044163,41566
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,2,Universities and Research Institutes,3,Universities and Research Institutes - United States,4000554,Johns Hopkins University,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,180073,76,Health Research challenge for Impact,"The aim of Health Research Challenge for Impact (HRCI) is to accelerate the development and introduction of new, feasible, culturally acceptable, low-cost, preventive and curative interventions for the main causes of maternal, newborn and child deaths.",AID-GHS-A-00-09-00004,2009-09-30,2016-09-30,3,Disbursements,2012,01NOV2011,77170,101139,8,Project-type interventions - not Investment Related,19044163,41566
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,2,Universities and Research Institutes,3,Universities and Research Institutes - United States,4000554,Johns Hopkins University,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,180073,76,Health Research challenge for Impact,"The aim of Health Research Challenge for Impact (HRCI) is to accelerate the development and introduction of new, feasible, culturally acceptable, low-cost, preventive and curative interventions for the main causes of maternal, newborn and child deaths.",AID-GHS-A-00-09-00004,2009-09-30,2016-09-30,3,Disbursements,2012,01DEC2011,40362,52899,8,Project-type interventions - not Investment Related,19044163,41566
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,2,Universities and Research Institutes,3,Universities and Research Institutes - United States,4000554,Johns Hopkins University,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,180073,76,Health Research challenge for Impact,"The aim of Health Research Challenge for Impact (HRCI) is to accelerate the development and introduction of new, feasible, culturally acceptable, low-cost, preventive and curative interventions for the main causes of maternal, newborn and child deaths.",AID-GHS-A-00-09-00004,2009-09-30,2016-09-30,3,Disbursements,2012,01JAN2012,126905,166322,8,Project-type interventions - not Investment Related,19044163,41566
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,2,Universities and Research Institutes,3,Universities and Research Institutes - United States,4000554,Johns Hopkins University,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,180073,76,Health Research challenge for Impact,"The aim of Health Research Challenge for Impact (HRCI) is to accelerate the development and introduction of new, feasible, culturally acceptable, low-cost, preventive and curative interventions for the main causes of maternal, newborn and child deaths.",AID-GHS-A-00-09-00004,2009-09-30,2016-09-30,3,Disbursements,2012,01FEB2012,100095,131185,8,Project-type interventions - not Investment Related,19044163,41566
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,2,Universities and Research Institutes,3,Universities and Research Institutes - United States,4000554,Johns Hopkins University,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,180073,76,Health Research challenge for Impact,"The aim of Health Research Challenge for Impact (HRCI) is to accelerate the development and introduction of new, feasible, culturally acceptable, low-cost, preventive and curative interventions for the main causes of maternal, newborn and child deaths.",AID-GHS-A-00-09-00004,2009-09-30,2016-09-30,3,Disbursements,2012,01MAR2012,96889,126984,8,Project-type interventions - not Investment Related,19044163,41566
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,2,Universities and Research Institutes,3,Universities and Research Institutes - United States,4000554,Johns Hopkins University,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,180073,76,Health Research challenge for Impact,"The aim of Health Research Challenge for Impact (HRCI) is to accelerate the development and introduction of new, feasible, culturally acceptable, low-cost, preventive and curative interventions for the main causes of maternal, newborn and child deaths.",AID-GHS-A-00-09-00004,2009-09-30,2016-09-30,3,Disbursements,2012,01APR2012,28643,37540,8,Project-type interventions - not Investment Related,19044163,41566
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,2,Universities and Research Institutes,3,Universities and Research Institutes - United States,4000554,Johns Hopkins University,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,180073,76,Health Research challenge for Impact,"The aim of Health Research Challenge for Impact (HRCI) is to accelerate the development and introduction of new, feasible, culturally acceptable, low-cost, preventive and curative interventions for the main causes of maternal, newborn and child deaths.",AID-GHS-A-00-09-00004,2009-09-30,2016-09-30,3,Disbursements,2012,01MAY2012,111486,146115,8,Project-type interventions - not Investment Related,19044163,41566
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,2,Universities and Research Institutes,3,Universities and Research Institutes - United States,4000554,Johns Hopkins University,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,180073,76,Health Research challenge for Impact,"The aim of Health Research Challenge for Impact (HRCI) is to accelerate the development and introduction of new, feasible, culturally acceptable, low-cost, preventive and curative interventions for the main causes of maternal, newborn and child deaths.",AID-GHS-A-00-09-00004,2009-09-30,2016-09-30,3,Disbursements,2012,01JUN2012,31228,40927,8,Project-type interventions - not Investment Related,19044163,41566
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,2,Universities and Research Institutes,3,Universities and Research Institutes - United States,4000554,Johns Hopkins University,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,180073,76,Health Research challenge for Impact,"The aim of Health Research Challenge for Impact (HRCI) is to accelerate the development and introduction of new, feasible, culturally acceptable, low-cost, preventive and curative interventions for the main causes of maternal, newborn and child deaths.",AID-GHS-A-00-09-00004,2009-09-30,2016-09-30,3,Disbursements,2012,01JUL2012,43879,57508,8,Project-type interventions - not Investment Related,19044163,41566
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,2,Universities and Research Institutes,3,Universities and Research Institutes - United States,4000554,Johns Hopkins University,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,180073,76,Health Research challenge for Impact,"The aim of Health Research Challenge for Impact (HRCI) is to accelerate the development and introduction of new, feasible, culturally acceptable, low-cost, preventive and curative interventions for the main causes of maternal, newborn and child deaths.",AID-GHS-A-00-09-00004,2009-09-30,2016-09-30,3,Disbursements,2012,01AUG2012,102642,134524,8,Project-type interventions - not Investment Related,19044163,41566
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,2,Universities and Research Institutes,3,Universities and Research Institutes - United States,4000554,Johns Hopkins University,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,180073,76,Health Research challenge for Impact,"The aim of Health Research Challenge for Impact (HRCI) is to accelerate the development and introduction of new, feasible, culturally acceptable, low-cost, preventive and curative interventions for the main causes of maternal, newborn and child deaths.",AID-GHS-A-00-09-00004,2009-09-30,2016-09-30,3,Disbursements,2012,01SEP2012,28269,37050,8,Project-type interventions - not Investment Related,19044163,41566
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,2,Universities and Research Institutes,3,Universities and Research Institutes - United States,4000554,Johns Hopkins University,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,180073,76,Health Research challenge for Impact,"The aim of Health Research Challenge for Impact (HRCI) is to accelerate the development and introduction of new, feasible, culturally acceptable, low-cost, preventive and curative interventions for the main causes of maternal, newborn and child deaths.",AID-GHS-A-00-09-00004,2009-09-30,2016-09-30,3,Disbursements,2013,01OCT2012,65834,84744,8,Project-type interventions - not Investment Related,19044163,41566
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,2,Universities and Research Institutes,3,Universities and Research Institutes - United States,4000554,Johns Hopkins University,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,180073,76,Health Research challenge for Impact,"The aim of Health Research Challenge for Impact (HRCI) is to accelerate the development and introduction of new, feasible, culturally acceptable, low-cost, preventive and curative interventions for the main causes of maternal, newborn and child deaths.",AID-GHS-A-00-09-00004,2009-09-30,2016-09-30,3,Disbursements,2013,01NOV2012,40974,52744,8,Project-type interventions - not Investment Related,19044163,41566
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,2,Universities and Research Institutes,3,Universities and Research Institutes - United States,4000554,Johns Hopkins University,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,19x1031,"Department of State, Global Health Programs",2,Department of State,STATE,1,Economic,3,Project-Type,180073,76,Health Research challenge for Impact,"The aim of Health Research Challenge for Impact (HRCI) is to accelerate the development and introduction of new, feasible, culturally acceptable, low-cost, preventive and curative interventions for the main causes of maternal, newborn and child deaths.",AID-GHS-A-00-09-00004,2009-09-30,2016-09-30,3,Disbursements,2013,01DEC2012,34071,43857,8,Project-type interventions - not Investment Related,19044163,41566
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,2,Universities and Research Institutes,3,Universities and Research Institutes - United States,4000554,Johns Hopkins University,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,180073,76,Health Research challenge for Impact,"The aim of Health Research Challenge for Impact (HRCI) is to accelerate the development and introduction of new, feasible, culturally acceptable, low-cost, preventive and curative interventions for the main causes of maternal, newborn and child deaths.",AID-GHS-A-00-09-00004,2009-09-30,2016-09-30,2,Obligations,2012,01JUN2012,47000,61599,8,Project-type interventions - not Investment Related,19044163,41566
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,2,Universities and Research Institutes,3,Universities and Research Institutes - United States,4000554,Johns Hopkins University,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,180073,76,Health Research challenge for Impact,"The aim of Health Research Challenge for Impact (HRCI) is to accelerate the development and introduction of new, feasible, culturally acceptable, low-cost, preventive and curative interventions for the main causes of maternal, newborn and child deaths.",AID-GHS-A-00-09-00004,2009-09-30,2016-09-30,3,Disbursements,2013,01DEC2012,42519,54733,8,Project-type interventions - not Investment Related,19044163,41566
4,AFG,Afghanistan,4,South and Central Asia,1,Low Income Country,LIC,1,USAID,U.S. Agency for International Development,92,OAPA,Office of Afghanistan and Pakistan Affairs,2,Universities and Research Institutes,3,Universities and Research Institutes - United States,4000554,Johns Hopkins University,2,Health and Population,130,"Maternal and Child Health, Family Planning",13020,Reproductive health care,3,Health,16,Maternal and Child Health,72x1037,Economic Support Fund,1,U.S. Agency for International Development,USAID,1,Economic,3,Project-Type,180073,76,Health Research challenge for Impact,"The aim of Health Research Challenge for Impact (HRCI) is to accelerate the development and introduction of new, feasible, culturally acceptable, low-cost, preventive and curative interventions for the main causes of maternal, newborn and child deaths.",AID-GHS-A-00-09-00004,2009-09-30,2016-09-30,3,Disbursements,2013,01JAN2013,4423,5694,8,Project-type interventions - not Investment Related,19044163,41566
